Activity,livingroom_tempterature,livingroom_humidity,livingroom_luminance,study_tempterature,study_humidity,study_luminance,kitchen_tempterature,kitchen_humidity,kitchen_luminance,hallway_tempterature,hallway_humidity,hallway_luminance,bedroom_tempterature,bedroom_humidity,bedroom_luminance,light_livingroom,light_hallway,light_bedroom,light_kitchen,light_study,switch_door_hallway,audio_livingroom,current_watercoldfan_livingroom,current_lamp_bedroom,current_PC_bedroom,current_TV_livingroom,current_lamp_livingroom,current_xbox_livingroom,current_microwave_kitchen,current_AC_bedroom,current_AC_livingroom,current_lamp_study,current_NB_study,current_nightlamp_bedroom,people_hallway,people_livingroom,people_bedroom,people_kitchen,people_study,Timestamp
 UsingPC,24.6,56.66,8.4,25.84,49.33,2.1,27.67,44.77,4.3,26.96,55.57,2,24.99,52.22,225,  off,  off,  on_86,  off,  off,  off,  off,  standby,  off,  on,  off,  off,  standby,  standby,  standby,  standby,  standby,  on,  off,  off,  off, on,  off,  off,  2014-08-11-06-22-48
 UsingPC,24.6,56.66,23.1,25.84,49.27,2.1,27.67,44.71,17.2,26.96,55.57,2,24.98,52.16,225,  off,  off,  on_86,  off,  off,  off,  off,  standby,  off,  on,  off,  off,  standby,  standby,  standby,  standby,  standby,  on,  off,  off,  off, on,  off,  off,  2014-08-11-06-22-49
 UsingPC,24.6,56.66,10.5,25.82,49.27,18.9,27.67,44.84,4.3,26.95,54.83,2,24.98,52.16,225,  off,  off,  on_86,  off,  off,  off,  off,  standby,  off,  on,  off,  off,  standby,  standby,  standby,  standby,  standby,  on,  off,  off,  off, on,  off,  off,  2014-08-11-06-22-50
 UsingPC,24.6,56.66,21,25.82,49.27,18.9,27.69,44.84,4.3,26.93,54.47,10,24.98,52.16,225,  off,  off,  on_86,  off,  off,  off,  off,  standby,  off,  on,  off,  off,  standby,  standby,  standby,  standby,  standby,  on,  off,  off,  off, on,  off,  off,  2014-08-11-06-22-51
 UsingPC,24.6,56.66,8.4,25.83,49.27,6.3,27.7,44.84,8.6,26.94,54.16,4,24.98,52.16,225,  off,  off,  on_86,  off,  off,  off,  off,  standby,  off,  on,  off,  off,  standby,  standby,  standby,  standby,  standby,  on,  off,  off,  off, on,  off,  off,  2014-08-11-06-22-52
 UsingPC,24.6,56.66,8.4,25.84,49.33,4.2,27.68,44.84,8.6,26.93,53.98,2,24.97,52.16,225,  off,  off,  on_86,  off,  off,  off,  off,  standby,  off,  on,  off,  off,  standby,  standby,  standby,  standby,  standby,  on,  off,  off,  off, on,  off,  off,  2014-08-11-06-22-54
 UsingPC,24.6,56.66,8.4,25.84,49.27,4.2,27.68,44.84,8.6,26.92,54.04,4,24.99,52.16,225,  off,  off,  on_86,  off,  off,  off,  off,  standby,  off,  on,  off,  off,  standby,  standby,  standby,  standby,  standby,  on,  off,  off,  off, on,  off,  off,  2014-08-11-06-22-54
 UsingPC,24.6,56.66,29.4,25.84,49.27,2.1,27.67,44.84,12.9,26.92,54.04,4,24.99,52.16,225,  off,  off,  on_86,  off,  off,  off,  off,  standby,  off,  on,  off,  off,  standby,  standby,  standby,  standby,  standby,  on,  off,  off,  off, on,  off,  off,  2014-08-11-06-22-55
 UsingPC,24.6,56.66,10.5,25.83,49.22,6.3,27.68,44.77,17.2,26.93,54.22,2,24.99,52.16,225,  off,  off,  on_86,  off,  off,  off,  off,  standby,  off,  on,  off,  off,  standby,  standby,  standby,  standby,  standby,  on,  off,  off,  off, on,  off,  off,  2014-08-11-06-22-56
 UsingPC,24.6,56.66,10.5,25.83,49.22,6.3,27.67,44.77,4.3,26.93,54.7,4,24.98,52.22,225,  off,  off,  on_86,  off,  off,  off,  off,  standby,  off,  on,  off,  off,  standby,  standby,  standby,  standby,  standby,  on,  off,  off,  off, on,  off,  off,  2014-08-11-06-22-57
 UsingPC,24.6,56.66,10.5,25.83,49.32,4.2,27.66,44.77,6.45,26.93,55.08,2,24.99,52.22,225,  off,  off,  on_86,  off,  off,  off,  off,  standby,  off,  on,  off,  off,  standby,  standby,  standby,  standby,  standby,  on,  off,  off,  off, on,  off,  off,  2014-08-11-06-22-58
 UsingPC,24.6,56.66,8.4,25.84,49.33,4.2,27.66,44.77,4.3,26.94,55.39,2,24.99,52.29,225,  off,  off,  on_86,  off,  off,  off,  off,  standby,  off,  on,  off,  off,  standby,  standby,  standby,  standby,  standby,  on,  off,  off,  off, on,  off,  off,  2014-08-11-06-23-00
 UsingPC,24.6,56.66,8.4,25.84,49.33,4.2,27.66,44.77,4.3,26.94,55.39,2,24.99,52.29,225,  off,  off,  on_86,  off,  off,  off,  off,  standby,  off,  on,  off,  off,  standby,  standby,  standby,  standby,  standby,  on,  off,  off,  off, on,  off,  off,  2014-08-11-06-23-01
 UsingPC,24.6,56.72,8.4,25.84,49.33,4.2,27.66,44.77,4.3,26.94,55.69,2,24.99,52.29,225,  off,  off,  on_86,  off,  off,  off,  off,  standby,  off,  on,  off,  off,  standby,  standby,  standby,  standby,  standby,  on,  off,  off,  off, on,  off,  off,  2014-08-11-06-23-02
 UsingPC,24.61,56.72,14.7,25.84,49.33,4.2,27.65,44.77,4.3,26.94,55.93,6,24.99,52.22,225,  off,  off,  on_86,  off,  off,  off,  off,  standby,  off,  on,  off,  off,  standby,  standby,  standby,  standby,  standby,  on,  off,  off,  off, on,  off,  off,  2014-08-11-06-23-03
 UsingPC,24.6,56.72,8.4,25.84,49.33,6.3,27.65,44.77,4.3,26.95,56.18,2,25.01,52.29,225,  off,  off,  on_86,  off,  off,  off,  off,  standby,  off,  on,  off,  off,  standby,  standby,  standby,  standby,  standby,  on,  off,  off,  off, on,  off,  off,  2014-08-11-06-23-04
 UsingPC,24.6,56.72,16.8,25.84,49.33,2.1,27.65,44.77,17.2,26.94,56.41,2,25,52.22,225,  off,  off,  on_86,  off,  off,  off,  off,  standby,  off,  on,  off,  off,  standby,  standby,  standby,  standby,  standby,  on,  off,  off,  off, on,  off,  off,  2014-08-11-06-23-05
 UsingPC,24.6,56.72,16.8,25.84,49.27,4.2,27.65,44.71,4.3,26.93,56.66,6,25,52.22,229.5,  off,  off,  on_86,  off,  off,  off,  off,  standby,  off,  on,  off,  off,  standby,  standby,  standby,  standby,  standby,  on,  off,  off,  off, on,  off,  off,  2014-08-11-06-23-06
 UsingPC,24.6,56.72,16.8,25.84,49.22,4.2,27.64,44.69,4.3,26.93,56.66,6,25,52.22,229.5,  off,  off,  on_86,  off,  off,  off,  off,  standby,  off,  on,  off,  off,  standby,  standby,  standby,  standby,  standby,  on,  off,  off,  off, on,  off,  off,  2014-08-11-06-23-06
 UsingPC,24.6,56.72,16.8,25.84,49.27,4.2,27.64,44.69,4.3,26.94,56.9,2,25,52.16,229.5,  off,  off,  on_86,  off,  off,  off,  off,  standby,  off,  on,  off,  off,  standby,  standby,  standby,  standby,  standby,  on,  off,  off,  off, on,  off,  off,  2014-08-11-06-23-07
 UsingPC,24.6,56.79,8.4,25.85,49.27,6.3,27.64,44.77,4.3,26.95,57.02,2,25.01,52.16,229.5,  off,  off,  on_86,  off,  off,  off,  off,  standby,  off,  on,  off,  off,  standby,  standby,  standby,  standby,  standby,  on,  off,  off,  off, on,  off,  off,  2014-08-11-06-23-08
 UsingPC,24.6,56.79,8.4,25.85,49.33,6.3,27.65,44.77,15.05,26.95,57.02,2,25.01,52.16,229.5,  off,  off,  on_86,  off,  off,  off,  off,  standby,  off,  on,  off,  off,  standby,  standby,  standby,  standby,  standby,  on,  off,  off,  off, on,  off,  off,  2014-08-11-06-23-09
 UsingPC,24.6,56.79,8.4,25.84,49.27,4.2,27.65,44.82,15.05,26.95,57.02,8,25.01,52.22,229.5,  off,  off,  on_86,  off,  off,  off,  off,  standby,  off,  on,  off,  off,  standby,  standby,  standby,  standby,  standby,  on,  off,  off,  off, on,  off,  off,  2014-08-11-06-23-10
 UsingPC,24.6,56.72,18.9,25.83,49.27,6.3,27.64,44.82,12.9,26.96,56.9,6,24.99,52.22,229.5,  off,  off,  on_86,  off,  off,  off,  off,  standby,  off,  on,  off,  off,  standby,  standby,  standby,  standby,  standby,  on,  off,  off,  off, on,  off,  off,  2014-08-11-06-23-11
 UsingPC,24.6,56.66,8.4,25.83,49.22,6.3,27.65,44.77,10.75,26.95,56.79,2,24.99,52.16,229.5,  off,  off,  on_86,  off,  off,  off,  off,  standby,  off,  on,  off,  off,  standby,  standby,  standby,  standby,  standby,  on,  off,  off,  off, on,  off,  off,  2014-08-11-06-23-13
 UsingPC,24.6,56.66,25.2,25.82,49.22,4.2,27.65,44.82,12.9,26.95,56.79,4,24.99,52.16,229.5,  off,  off,  on_86,  off,  off,  off,  off,  standby,  off,  on,  off,  off,  standby,  standby,  standby,  standby,  standby,  on,  off,  off,  off, on,  off,  off,  2014-08-11-06-23-13
 UsingPC,24.6,56.66,25.2,25.82,49.22,4.2,27.65,44.82,12.9,26.95,56.79,4,24.99,52.16,229.5,  off,  off,  on_86,  off,  off,  off,  off,  standby,  off,  on,  off,  off,  standby,  standby,  standby,  standby,  standby,  on,  off,  off,  off, on,  off,  off,  2014-08-11-06-23-14
 UsingPC,24.6,56.66,16.8,25.81,49.22,8.4,27.67,44.84,8.6,26.94,56.79,6,24.99,52.16,229.5,  off,  off,  on_86,  off,  off,  off,  off,  standby,  off,  on,  off,  off,  standby,  standby,  standby,  standby,  standby,  on,  off,  off,  off, on,  off,  off,  2014-08-11-06-23-15
 UsingPC,24.6,56.66,16.8,25.81,49.22,8.4,27.65,44.82,8.6,26.94,56.97,4,24.99,52.16,229.5,  off,  off,  on_86,  off,  off,  off,  off,  standby,  off,  on,  off,  off,  standby,  standby,  standby,  standby,  standby,  on,  off,  off,  off, on,  off,  off,  2014-08-11-06-23-16
 UsingPC,24.6,56.66,14.7,25.83,49.22,10.5,27.67,44.77,23.65,26.94,56.97,4,24.99,52.16,229.5,  off,  off,  on_86,  off,  off,  off,  off,  standby,  off,  on,  off,  off,  standby,  standby,  standby,  standby,  standby,  on,  off,  off,  off, on,  off,  off,  2014-08-11-06-23-17
 UsingPC,24.6,56.66,10.5,25.82,49.22,4.2,27.66,44.82,23.65,26.93,57.02,4,24.99,52.16,229.5,  off,  off,  on_86,  off,  off,  off,  off,  standby,  off,  on,  off,  off,  standby,  standby,  standby,  standby,  standby,  on,  off,  off,  off, on,  off,  off,  2014-08-11-06-23-18
 UsingPC,24.6,56.66,16.8,25.82,49.22,4.2,27.67,44.84,6.45,26.91,56.95,6,24.99,52.11,229.5,  off,  off,  on_86,  off,  off,  off,  off,  standby,  off,  on,  off,  off,  standby,  standby,  standby,  standby,  standby,  on,  off,  off,  off, on,  off,  off,  2014-08-11-06-23-19
 UsingPC,24.6,56.66,8.4,25.83,49.22,4.2,27.69,44.84,10.75,26.91,56.95,4,24.99,52.16,229.5,  off,  off,  on_86,  off,  off,  off,  off,  standby,  off,  on,  off,  off,  standby,  standby,  standby,  standby,  standby,  on,  off,  off,  off, on,  off,  off,  2014-08-11-06-23-20
 UsingPC,24.6,56.66,10.5,25.83,49.22,4.2,27.68,44.77,10.75,26.92,56.77,10,24.99,52.16,229.5,  off,  off,  on_86,  off,  off,  off,  off,  standby,  off,  on,  off,  off,  standby,  standby,  standby,  standby,  standby,  on,  off,  off,  off, on,  off,  off,  2014-08-11-06-23-21
 UsingPC,24.59,56.66,8.4,25.83,49.22,4.2,27.68,44.77,10.75,26.92,56.41,2,25,52.22,238.5,  off,  off,  on_86,  off,  off,  off,  off,  standby,  off,  on,  off,  off,  standby,  standby,  standby,  standby,  standby,  on,  off,  off,  off, on,  off,  off,  2014-08-11-06-23-22
 UsingPC,24.59,56.66,8.4,25.83,49.27,12.6,27.68,44.71,10.75,26.92,56.29,10,25,52.22,238.5,  off,  off,  on_86,  off,  off,  off,  off,  standby,  off,  on,  off,  off,  standby,  standby,  standby,  standby,  standby,  on,  off,  off,  off, on,  off,  off,  2014-08-11-06-23-22
 UsingPC,24.59,56.66,12.6,25.84,49.27,2.1,27.67,44.77,8.6,26.91,56.05,2,25.02,52.24,238.5,  off,  off,  on_86,  off,  off,  off,  off,  standby,  off,  on,  off,  off,  standby,  standby,  standby,  standby,  standby,  on,  off,  off,  off, on,  off,  off,  2014-08-11-06-23-24
 UsingPC,24.59,56.66,10.5,25.82,49.32,2.1,27.67,44.77,4.3,26.9,55.93,4,25,52.22,238.5,  off,  off,  on_86,  off,  off,  off,  off,  standby,  off,  on,  off,  off,  standby,  standby,  standby,  standby,  standby,  on,  off,  off,  off, on,  off,  off,  2014-08-11-06-23-26
 UsingPC,24.59,56.66,10.5,25.82,49.32,2.1,27.67,44.77,4.3,26.9,56.05,16,25,52.22,238.5,  off,  off,  on_86,  off,  off,  off,  off,  standby,  off,  on,  off,  off,  standby,  standby,  standby,  standby,  standby,  on,  off,  off,  off, on,  off,  off,  2014-08-11-06-23-27
 UsingPC,24.59,56.66,10.5,25.83,49.32,12.6,27.67,44.71,4.3,26.9,56.29,8,25.01,52.22,211.5,  off,  off,  on_86,  off,  off,  off,  off,  standby,  off,  on,  off,  off,  standby,  standby,  standby,  standby,  standby,  on,  off,  off,  off, on,  off,  off,  2014-08-11-06-23-28
 UsingPC,24.59,56.66,21,25.82,49.32,4.2,27.66,44.77,8.6,26.89,56.41,12,25.01,52.22,211.5,  off,  off,  on_86,  off,  off,  off,  off,  standby,  off,  on,  off,  off,  standby,  standby,  standby,  standby,  standby,  on,  off,  off,  off, on,  off,  off,  2014-08-11-06-23-29
 UsingPC,24.59,56.59,12.6,25.81,49.32,4.2,27.66,44.71,8.6,26.9,56.16,2,25,52.22,225,  off,  off,  on_86,  off,  off,  off,  off,  standby,  off,  on,  off,  off,  standby,  standby,  standby,  standby,  standby,  on,  off,  off,  off, on,  off,  off,  2014-08-11-06-23-30
 UsingPC,24.59,56.59,14.7,25.82,49.32,4.2,27.66,44.82,10.75,26.89,55.93,2,25,52.16,225,  off,  off,  on_86,  off,  off,  off,  off,  standby,  off,  on,  off,  off,  standby,  standby,  standby,  standby,  standby,  on,  off,  off,  off, on,  off,  off,  2014-08-11-06-23-31
 UsingPC,24.59,56.54,8.4,25.81,49.32,2.1,27.67,44.84,17.2,26.9,55.62,2,25.02,52.16,225,  off,  off,  on_86,  off,  off,  off,  off,  standby,  off,  on,  off,  off,  standby,  standby,  standby,  standby,  standby,  on,  off,  off,  off, on,  off,  off,  2014-08-11-06-23-32
 UsingPC,24.59,56.59,10.5,25.8,49.32,8.4,27.67,44.95,15.05,26.89,55.62,2,25.01,52.11,225,  off,  off,  on_86,  off,  off,  off,  off,  standby,  off,  on,  off,  off,  standby,  standby,  standby,  standby,  standby,  on,  off,  off,  off, on,  off,  off,  2014-08-11-06-23-33
 UsingPC,24.59,56.54,10.5,25.8,49.32,4.2,27.67,44.84,8.6,26.89,55.75,4,25,52.11,225,  off,  off,  on_86,  off,  off,  off,  off,  standby,  off,  on,  off,  off,  standby,  standby,  standby,  standby,  standby,  on,  off,  off,  off, on,  off,  off,  2014-08-11-06-23-34
 UsingPC,24.58,56.54,8.4,25.8,49.32,4.2,27.68,44.84,12.9,26.9,55.55,4,25.01,52.11,234,  off,  off,  on_86,  off,  off,  off,  off,  standby,  off,  on,  off,  off,  standby,  standby,  standby,  standby,  standby,  on,  off,  off,  off, on,  off,  off,  2014-08-11-06-23-36
 UsingPC,24.57,56.47,6.3,25.8,49.27,4.2,27.68,44.84,4.3,26.89,55.67,6,24.99,52.11,234,  off,  off,  on_86,  off,  off,  off,  off,  standby,  off,  on,  off,  off,  standby,  standby,  standby,  standby,  standby,  on,  off,  off,  off, on,  off,  off,  2014-08-11-06-23-37
 UsingPC,24.58,56.54,10.5,25.81,49.32,6.3,27.68,44.84,4.3,26.89,55.67,2,25,52.11,234,  off,  off,  on_86,  off,  off,  off,  off,  standby,  off,  on,  off,  off,  standby,  standby,  standby,  standby,  standby,  on,  off,  off,  off, on,  off,  off,  2014-08-11-06-23-38
 UsingPC,24.58,56.54,16.8,25.81,49.32,2.1,27.7,44.84,6.45,26.89,55.8,6,25,52.11,234,  off,  off,  on_86,  off,  off,  off,  off,  standby,  off,  on,  off,  off,  standby,  standby,  standby,  standby,  standby,  on,  off,  off,  off, on,  off,  off,  2014-08-11-06-23-39
 UsingPC,24.58,56.54,10.5,25.81,49.32,6.3,27.7,44.84,6.45,26.89,55.8,6,25,52.11,234,  off,  off,  on_86,  off,  off,  off,  off,  standby,  off,  on,  off,  off,  standby,  standby,  standby,  standby,  standby,  on,  off,  off,  off, on,  off,  off,  2014-08-11-06-23-40
 UsingPC,24.58,56.54,25.2,25.8,49.32,6.3,27.7,44.96,6.45,26.89,55.93,4,24.99,52.04,234,  off,  off,  on_86,  off,  off,  off,  off,  standby,  off,  on,  off,  off,  standby,  standby,  standby,  standby,  standby,  on,  off,  off,  off, on,  off,  off,  2014-08-11-06-23-41
 UsingPC,24.56,56.54,10.5,25.8,49.32,6.3,27.7,44.96,4.3,26.89,55.93,2,24.99,52.04,234,  off,  off,  on_86,  off,  off,  off,  off,  standby,  off,  on,  off,  off,  standby,  standby,  standby,  standby,  standby,  on,  off,  off,  off, on,  off,  off,  2014-08-11-06-23-42
 UsingPC,24.58,56.54,16.8,25.8,49.32,6.3,27.69,44.96,8.6,26.89,55.67,2,25,52.11,202.5,  off,  off,  on_86,  off,  off,  off,  off,  standby,  off,  on,  off,  off,  standby,  standby,  standby,  standby,  standby,  on,  off,  off,  off, on,  off,  off,  2014-08-11-06-23-43
 UsingPC,24.57,56.54,12.6,25.8,49.32,6.3,27.69,44.96,6.45,26.89,55.31,2,25,52.16,225,  off,  off,  on_86,  off,  off,  off,  off,  standby,  off,  on,  off,  off,  standby,  standby,  standby,  standby,  standby,  on,  off,  off,  off, on,  off,  off,  2014-08-11-06-23-44
 UsingPC,24.57,56.66,16.8,25.8,49.2,4.2,27.69,44.89,4.3,26.9,55.44,4,25.01,52.11,225,  off,  off,  on_86,  off,  off,  off,  off,  standby,  off,  on,  off,  off,  standby,  standby,  standby,  standby,  standby,  on,  off,  off,  off, on,  off,  off,  2014-08-11-06-23-45
 UsingPC,24.57,56.66,10.5,25.79,49.27,12.6,27.69,44.84,6.45,26.9,55.67,2,25,52.11,225,  off,  off,  on_86,  off,  off,  off,  off,  standby,  off,  on,  off,  off,  standby,  standby,  standby,  standby,  standby,  on,  off,  off,  off, on,  off,  off,  2014-08-11-06-23-46
 UsingPC,24.56,56.65,12.6,25.79,49.27,12.6,27.69,44.84,6.45,26.9,55.67,2,25,52.11,225,  off,  off,  on_86,  off,  off,  off,  off,  standby,  off,  on,  off,  off,  standby,  standby,  standby,  standby,  standby,  on,  off,  off,  off, on,  off,  off,  2014-08-11-06-23-47
 UsingPC,24.57,56.72,8.4,25.8,49.32,4.2,27.69,44.84,8.6,26.92,55.93,2,25,52.11,225,  off,  off,  on_86,  off,  off,  off,  off,  standby,  off,  on,  off,  off,  standby,  standby,  standby,  standby,  standby,  on,  off,  off,  off, on,  off,  off,  2014-08-11-06-23-48
 UsingPC,24.57,56.72,29.4,25.78,49.27,4.2,27.69,44.84,6.45,26.92,55.93,10,25.01,52.11,225,  off,  off,  on_86,  off,  off,  off,  off,  standby,  off,  on,  off,  off,  standby,  standby,  standby,  standby,  standby,  on,  off,  off,  off, on,  off,  off,  2014-08-11-06-23-49
 UsingPC,24.57,56.72,29.4,25.8,49.32,2.1,27.7,44.84,8.6,26.92,55.8,4,25.01,52.11,229.5,  off,  off,  on_86,  off,  off,  off,  off,  standby,  off,  on,  off,  off,  standby,  standby,  standby,  standby,  standby,  on,  off,  off,  off, on,  off,  off,  2014-08-11-06-23-50
 UsingPC,24.58,56.72,18.9,25.79,49.32,4.2,27.71,44.84,4.3,26.91,55.85,10,25.02,52.04,229.5,  off,  off,  on_86,  off,  off,  off,  off,  standby,  off,  on,  off,  off,  standby,  standby,  standby,  standby,  standby,  on,  off,  off,  off, on,  off,  off,  2014-08-11-06-23-51
 UsingPC,24.57,56.66,8.4,25.78,49.32,8.4,27.71,44.84,4.3,26.92,55.93,2,25.02,52.11,229.5,  off,  off,  on_86,  off,  off,  off,  off,  standby,  off,  on,  off,  off,  standby,  standby,  standby,  standby,  standby,  on,  off,  off,  off, on,  off,  off,  2014-08-11-06-23-52
 UsingPC,24.57,56.72,14.7,25.78,49.32,4.2,27.7,44.71,4.3,26.91,55.85,6,25.01,52.04,229.5,  off,  off,  on_86,  off,  off,  off,  off,  standby,  off,  on,  off,  off,  standby,  standby,  standby,  standby,  standby,  on,  off,  off,  off, on,  off,  off,  2014-08-11-06-23-53
 UsingPC,24.57,56.66,10.5,25.79,49.32,2.1,27.7,44.71,10.75,26.92,55.87,4,25.03,51.98,229.5,  off,  off,  on_86,  off,  off,  off,  off,  standby,  off,  on,  off,  off,  standby,  standby,  standby,  standby,  standby,  on,  off,  off,  off, on,  off,  off,  2014-08-11-06-23-54
 UsingPC,24.57,56.54,8.4,25.79,49.32,4.2,27.7,44.64,15.05,26.93,55.67,10,25.01,52.11,229.5,  off,  off,  on_86,  off,  off,  off,  off,  standby,  off,  on,  off,  off,  standby,  standby,  standby,  standby,  standby,  on,  off,  off,  off, on,  off,  off,  2014-08-11-06-23-55
 UsingPC,24.57,56.54,12.6,25.79,49.32,4.2,27.7,44.71,10.75,26.93,55.44,8,25.01,51.98,229.5,  off,  off,  on_86,  off,  off,  off,  off,  standby,  off,  on,  off,  off,  standby,  standby,  standby,  standby,  standby,  on,  off,  off,  off, on,  off,  off,  2014-08-11-06-23-56
 UsingPC,24.57,56.54,8.4,25.78,49.27,2.1,27.7,44.59,6.45,26.94,55.19,2,25.01,51.98,229.5,  off,  off,  on_86,  off,  off,  off,  off,  standby,  off,  on,  off,  off,  standby,  standby,  standby,  standby,  standby,  on,  off,  off,  off, on,  off,  off,  2014-08-11-06-23-58
 UsingPC,24.58,56.54,16.8,25.78,49.27,4.2,27.72,44.59,8.6,26.94,55.19,2,25.01,51.98,229.5,  off,  off,  on_86,  off,  off,  off,  off,  standby,  off,  on,  off,  off,  standby,  standby,  standby,  standby,  standby,  on,  off,  off,  off, on,  off,  off,  2014-08-11-06-23-59
 UsingPC,24.57,56.59,8.4,25.79,49.27,6.3,27.72,44.71,17.2,26.93,54.95,8,25.01,51.98,229.5,  off,  off,  on_86,  off,  off,  off,  off,  standby,  off,  on,  off,  off,  standby,  standby,  standby,  standby,  standby,  on,  off,  off,  off, on,  off,  off,  2014-08-11-06-24-00
 UsingPC,24.57,56.59,8.4,25.78,49.32,2.1,27.72,44.71,8.6,26.95,54.77,2,24.99,51.98,229.5,  off,  off,  on_86,  off,  off,  off,  off,  standby,  off,  on,  off,  off,  standby,  standby,  standby,  standby,  standby,  on,  off,  off,  off, on,  off,  off,  2014-08-11-06-24-00
 Sleeping,24.3,56.43,21,25.87,48.1,6.3,27.65,44.21,6.45,27,53.98,2,24.99,50.76,9,  off,  off,  off,  off,  off,  off,  off,  standby,  off,  standby,  off,  off,  standby,  standby,  standby,  standby,  standby,  on,  on_1,  off, off, on,  off,  off,  2014-08-11-06-12-00
 Sleeping,24.3,56.43,21,25.88,48.21,2.1,27.65,44.21,6.45,27,54.23,2,24.99,50.76,13.5,  off,  off,  off,  off,  off,  off,  off,  standby,  off,  standby,  off,  off,  standby,  standby,  standby,  standby,  standby,  on,  on_1,  off, off, on,  off,  off,  2014-08-11-06-12-00
 Sleeping,24.3,56.43,8.4,25.87,48.21,6.3,27.65,44.21,4.3,26.99,54.34,2,25,50.76,13.5,  off,  off,  off,  off,  off,  off,  off,  standby,  off,  standby,  off,  off,  standby,  standby,  standby,  standby,  standby,  on,  on_1,  off, off, on,  off,  off,  2014-08-11-06-12-02
 Sleeping,24.3,56.43,23.1,25.87,48.21,2.1,27.66,44.26,6.45,27.01,54.36,10,25,50.76,13.5,  off,  off,  off,  off,  off,  off,  off,  standby,  off,  standby,  off,  off,  standby,  standby,  standby,  standby,  standby,  on,  on_1,  off, off, on,  off,  off,  2014-08-11-06-12-03
 Sleeping,24.3,56.43,8.4,25.87,48.21,2.1,27.66,44.21,4.3,27,54.47,2,24.99,50.76,13.5,  off,  off,  off,  off,  off,  off,  off,  standby,  off,  standby,  off,  off,  standby,  standby,  standby,  standby,  standby,  on,  on_1,  off, off, on,  off,  off,  2014-08-11-06-12-04
